CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT IN LITRES,Pressure (hg),Humidity (%),Crop Age (days),Irrigation Type,Soil Moisture (%),Pump Status
RICE,DRY,HUMID,28.01064338,SUNNY,13.5,1021.972029,25,43,Surface Irrigation,4.365205421,On
MAIZE,DRY,SEMI HUMID,34.74129876,SUNNY,8.36,1020.076891,46,64,Manual Irrigation,35.23169746,On
RICE,WET,SEMI HUMID,22.63445582,NORMAL,7.5,1010.371171,48,30,Manual Irrigation,49.34138211,On
RICE,HUMID,SEMI HUMID,12.45848536,WINDY,10.5,1009.093138,5,45,Manual Irrigation,24.93681415,On
BANANA,DRY,SEMI ARID,35.25024271,NORMAL,9.98,1017.482823,43,66,Drip Irrigation,34.66032517,On
SUGARCANE,DRY,SEMI ARID,14.92832423,SUNNY,11,1017.092489,12,59,Manual Irrigation,27.71086939,On
SUGARCANE,DRY,SEMI HUMID,35.9354997,NORMAL,10.4,1020.108008,7,82,Manual Irrigation,31.30885057,On
RICE,DRY,HUMID,27.45161596,WINDY,13,1007.873331,25,50,Surface Irrigation,12.23350427,On
SUGARCANE,DRY,DESERT,12.85553072,SUNNY,12,1011.897658,30,89,Manual Irrigation,45.73961425,On
OTHER,HUMID,DESERT,49.66386076,SUNNY,9.18,1017.045826,15,18,Manual Irrigation,15.4799518,On
COTTON,WET,SEMI HUMID,49.91671344,NORMAL,6.52,1010.041328,42,16,Manual Irrigation,39.96244876,On
MAIZE,WET,SEMI ARID,45.00411691,SUNNY,7.56,1002.936897,38,49,Manual Irrigation,35.18342968,On
RICE,DRY,HUMID,19.22715282,SUNNY,12.5,1016.733709,17,48,Surface Irrigation,20.20193073,On
TOMATO,DRY,SEMI ARID,46.54466993,WINDY,9.58,1018.615092,45,51,Drip Irrigation,16.98745516,On
RICE,HUMID,HUMID,47.48236154,NORMAL,10,1016.055241,4,18,Manual Irrigation,19.48395382,On
WHEAT,DRY,HUMID,38.61130244,SUNNY,10.35,1003.937514,9,52,Manual Irrigation,24.41858043,On
MAIZE,WET,DESERT,26.64480231,WINDY,5.6,1007.731703,2,42,Manual Irrigation,40.27344926,On
COTTON,DRY,SEMI HUMID,39.90454118,NORMAL,8.95,1013.721044,6,24,Manual Irrigation,41.92555804,On
COTTON,DRY,HUMID,49.91239789,SUNNY,10.15,1017.708101,41,83,Manual Irrigation,9.352662307,On
BEAN,DRY,SEMI ARID,19.1154576,SUNNY,9.48,1006.595152,34,35,Manual Irrigation,11.99487613,On
SUGARCANE,WET,HUMID,36.63318869,SUNNY,5.98,1001.18958,23,11,Manual Irrigation,43.59107155,On
MAIZE,DRY,SEMI HUMID,41.31501166,WINDY,8.86,1012.159303,4,46,Manual Irrigation,46.41152591,On
SUGARCANE,DRY,DESERT,18.29499632,WINDY,11.54,1001.114251,10,97,Manual Irrigation,15.33693871,On
MAIZE,HUMID,SEMI HUMID,46.35223838,WINDY,7.42,1023.288376,4,35,Manual Irrigation,44.45010103,On
RICE,DRY,HUMID,49.52978572,NORMAL,14,1000.819997,30,63,Surface Irrigation,3.833460643,On
WHEAT,HUMID,SEMI HUMID,41.75145814,SUNNY,10.5,1008.21865,23,88,Manual Irrigation,18.38449645,On
SUGARCANE,HUMID,DESERT,14.90056132,SUNNY,9.56,1007.205299,38,6,Manual Irrigation,32.0705249,On
RICE,WET,DESERT,43.56798163,WINDY,14,1003.466313,19,49,Surface Irrigation,19.29368533,On
MAIZE,DRY,SEMI ARID,48.5185605,WINDY,9.58,1017.405536,14,53,Manual Irrigation,11.44255781,On
RICE,WET,HUMID,30.13029876,NORMAL,6,1011.083008,8,6,Manual Irrigation,49.6472107,On
OTHER,DRY,DESERT,36.29770357,WINDY,11.65,1004.035425,10,79,Manual Irrigation,27.70565309,On
MELON,DRY,DESERT,32.47213649,SUNNY,9.62,1018.557756,9,36,Drip Irrigation,22.04393093,On
BEAN,HUMID,HUMID,47.3952863,NORMAL,5.8,1011.915511,5,27,Manual Irrigation,39.15091715,On
RICE,DRY,HUMID,41.47934617,RAINY,6,1024.56631,40,18,Manual Irrigation,38.39523415,On
MAIZE,WET,SEMI HUMID,41.62675039,NORMAL,5.34,1020.088544,14,41,Manual Irrigation,36.14701397,On
MAIZE,HUMID,DESERT,20.60359427,WINDY,6.68,1003.3151,13,45,Manual Irrigation,43.30994158,On
RICE,DRY,SEMI ARID,26.04069879,RAINY,8.5,1020.545036,5,20,Manual Irrigation,39.97525938,On
RICE,WET,SEMI ARID,47.74705149,WINDY,12.5,1000.371403,3,39,Surface Irrigation,18.92522392,On
SUGARCANE,DRY,HUMID,17.55004004,WINDY,7.9,1004.479492,19,6,Manual Irrigation,44.32407621,On
MAIZE,DRY,SEMI ARID,48.5185605,WINDY,9.58,1017.405536,14,53,Manual Irrigation,11.44255781,On
RICE,HUMID,HUMID,36.77767963,SUNNY,10.5,1013.110909,27,32,Manual Irrigation,16.37317136,On
WHEAT,HUMID,SEMI ARID,49.80594595,WINDY,11.1,1012.987546,20,59,Manual Irrigation,34.01872136,On
WHEAT,DRY,HUMID,43.82334997,WINDY,10.7,1024.501299,39,82,Manual Irrigation,19.14051293,On
COTTON,HUMID,DESERT,30.1817105,WINDY,9.6,1023.557523,16,19,Manual Irrigation,17.81190598,On
COTTON,HUMID,DESERT,41.07636414,SUNNY,11,1008.442769,12,51,Manual Irrigation,7.406824543,On
MAIZE,DRY,SEMI HUMID,41.31501166,WINDY,8.86,1012.159303,4,46,Manual Irrigation,46.41152591,On
BEAN,HUMID,HUMID,28.20353275,SUNNY,5.2,1003.516333,22,40,Manual Irrigation,37.99245818,On
MAIZE,WET,DESERT,26.64480231,WINDY,5.6,1007.731703,2,42,Manual Irrigation,40.27344926,On
TOMATO,DRY,DESERT,46.43086356,SUNNY,10.62,1014.74586,23,85,Sprinkler Irrigation,5.328528542,On
COTTON,WET,DESERT,43.09847583,WINDY,9.15,1018.174497,14,17,Manual Irrigation,10.26535072,On
MUSTARD,DRY,SEMI ARID,40.77785787,WINDY,9.58,1015.303966,18,34,Manual Irrigation,26.62085442,On
BANANA,HUMID,HUMID,49.73119026,WINDY,6.2,1001.98124,41,70,Drip Irrigation,38.18087303,On
WHEAT,DRY,DESERT,44.61700676,NORMAL,13.6,1005.357502,42,75,Surface Irrigation,31.34745348,On
POTATO,WET,DESERT,40.6866618,SUNNY,9.65,1010.26307,25,4,Manual Irrigation,21.45867151,On
BANANA,DRY,SEMI HUMID,44.16376271,NORMAL,9.9,1019.28062,41,68,Drip Irrigation,34.38824173,On
RICE,HUMID,SEMI HUMID,42.7703953,SUNNY,14,1011.83033,34,55,Surface Irrigation,25.98938922,On
POTATO,DRY,SEMI ARID,19.30707967,SUNNY,9.3,1000.019738,48,39,Manual Irrigation,32.4366905,On
WHEAT,DRY,SEMI ARID,38.07956938,SUNNY,13.1,1024.51177,27,83,Surface Irrigation,24.12768334,On
WHEAT,WET,DESERT,43.67377614,WINDY,10.4,1014.488409,35,40,Manual Irrigation,10.75697899,On
BEAN,DRY,SEMI ARID,45.49238413,NORMAL,10.95,1005.931359,43,83,Manual Irrigation,35.17502063,On
SUGARCANE,WET,SEMI HUMID,41.59196368,SUNNY,8.56,1017.197466,1,3,Manual Irrigation,41.95599416,On
SUGARCANE,DRY,SEMI ARID,32.6463814,NORMAL,11.6,1022.731626,33,76,Manual Irrigation,26.78143797,On
SUGARCANE,DRY,DESERT,36.7323326,WINDY,13.4,1004.723245,7,47,Surface Irrigation,22.52797771,On
BANANA,DRY,DESERT,41.36075395,NORMAL,11.75,1002.598984,32,105,Sprinkler Irrigation,31.16461779,On
MAIZE,DRY,SEMI HUMID,45.5731136,SUNNY,9.36,1023.524145,24,51,Manual Irrigation,6.821523787,On
POTATO,DRY,DESERT,48.19661879,NORMAL,11.6,1010.614315,6,61,Subsurface Irrigation,9.705059768,On
RICE,WET,DESERT,23.39304711,WINDY,12,1006.706901,15,85,Manual Irrigation,34.38454986,On
BEAN,HUMID,HUMID,28.20353275,SUNNY,5.2,1003.516333,22,40,Manual Irrigation,37.99245818,On
SUGARCANE,DRY,DESERT,12.85553072,SUNNY,12,1011.897658,30,89,Manual Irrigation,45.73961425,On
WHEAT,DRY,SEMI HUMID,43.68040844,WINDY,12.35,1005.390994,29,78,Surface Irrigation,14.48421476,On
COTTON,HUMID,SEMI HUMID,45.1897096,SUNNY,9,1013.002067,2,16,Manual Irrigation,43.01516213,On
RICE,DRY,SEMI HUMID,37.59635983,RAINY,7.5,1023.75528,7,13,Manual Irrigation,43.49890534,On
COTTON,HUMID,DESERT,41.07636414,SUNNY,11,1008.442769,12,51,Manual Irrigation,7.406824543,On
RICE,HUMID,HUMID,47.48236154,NORMAL,10,1016.055241,4,18,Manual Irrigation,19.48395382,On
CABBAGE,DRY,DESERT,38.89143491,NORMAL,7,1002.981792,3,38,Manual Irrigation,33.96341797,On
BEAN,HUMID,DESERT,25.69469894,WINDY,7.2,1012.618487,14,47,Manual Irrigation,37.58135983,On
RICE,HUMID,SEMI ARID,14.7357668,SUNNY,13,1019.804748,11,75,Surface Irrigation,20.47429461,On
TOMATO,DRY,DESERT,46.43086356,SUNNY,10.62,1014.74586,23,85,Sprinkler Irrigation,5.328528542,On
COTTON,DRY,SEMI ARID,48.14054232,WINDY,11.8,1023.572818,27,64,Manual Irrigation,22.5791177,On
RICE,HUMID,HUMID,47.48236154,NORMAL,10,1016.055241,4,18,Manual Irrigation,19.48395382,On
COTTON,DRY,SEMI HUMID,16.67786957,WINDY,7.8,1018.307519,43,16,Manual Irrigation,47.46634362,On
MAIZE,DRY,SEMI HUMID,23.81837019,NORMAL,5.86,1022.577438,16,60,Manual Irrigation,49.03129279,On
SOYABEAN,DRY,DESERT,38.57686739,SUNNY,10.3,1023.601032,21,91,Sprinkler Irrigation,22.91113958,On
MELON,DRY,SEMI HUMID,40.81529934,SUNNY,9.36,1023.773534,10,44,Drip Irrigation,15.09875002,On
SOYABEAN,DRY,SEMI ARID,16.66298463,SUNNY,9.48,1017.666063,11,38,Sprinkler Irrigation,29.84066527,On
SUGARCANE,HUMID,DESERT,37.87703288,WINDY,11.25,1018.008073,0,62,Manual Irrigation,18.20887587,On
WHEAT,HUMID,SEMI ARID,36.22420586,WINDY,10.2,1021.287111,30,33,Manual Irrigation,28.80972507,On
MELON,HUMID,DESERT,49.66386076,SUNNY,9.18,1005.900198,27,43,Drip Irrigation,11.77193356,On
SUGARCANE,WET,SEMI ARID,46.9189086,WINDY,9.34,1019.312446,9,1,Manual Irrigation,17.83522603,On
SUGARCANE,HUMID,SEMI ARID,39.03047286,NORMAL,9.2,1023.335333,4,30,Manual Irrigation,12.04519308,On
SUGARCANE,DRY,SEMI ARID,44.70049105,WINDY,13.5,1005.174658,2,96,Surface Irrigation,16.63611108,On
OTHER,DRY,DESERT,39.56439539,SUNNY,10.3,1007.917928,14,74,Manual Irrigation,29.3412117,On
SUGARCANE,WET,SEMI HUMID,41.59196368,SUNNY,8.56,1017.197466,1,3,Manual Irrigation,41.95599416,On
WHEAT,DRY,SEMI HUMID,32.95062008,SUNNY,11.9,1013.843206,30,59,Manual Irrigation,22.06481956,On
SUGARCANE,DRY,SEMI HUMID,35.9354997,NORMAL,10.4,1020.108008,7,82,Manual Irrigation,31.30885057,On
BEAN,DRY,DESERT,25.46139095,SUNNY,9.4,1000.23104,18,29,Manual Irrigation,19.33986848,On
BEAN,HUMID,SEMI HUMID,49.72415626,SUNNY,8.2,1014.161092,42,32,Manual Irrigation,33.95500955,On
POTATO,DRY,SEMI ARID,39.87328821,NORMAL,9.8,1001.967464,24,25,Manual Irrigation,17.17385007,On
RICE,HUMID,HUMID,45.72824699,SUNNY,11.5,1006.140789,36,35,Manual Irrigation,14.77657241,On
SUGARCANE,DRY,DESERT,25.32663162,SUNNY,13,1008.079852,1,62,Surface Irrigation,19.36340532,On
MAIZE,HUMID,SEMI ARID,41.59798777,SUNNY,8.64,1006.448488,16,38,Manual Irrigation,45.98076539,On
MAIZE,DRY,SEMI HUMID,41.31501166,WINDY,8.86,1012.159303,4,46,Manual Irrigation,46.41152591,On
RICE,WET,DESERT,23.39304711,WINDY,12,1006.706901,15,85,Manual Irrigation,34.38454986,On
BANANA,HUMID,DESERT,44.994576,SUNNY,11,1014.143683,49,117,Sprinkler Irrigation,7.601771581,On
COTTON,HUMID,SEMI HUMID,48.79769117,WINDY,8.5,1020.756255,43,3,Manual Irrigation,35.7479843,On
WHEAT,DRY,DESERT,10.55456431,WINDY,11.54,1008.755915,30,82,Manual Irrigation,34.46235799,On
SUGARCANE,DRY,SEMI HUMID,14.73163652,SUNNY,9.9,1024.4714,20,24,Manual Irrigation,23.34495564,On
RICE,HUMID,DESERT,30.68399784,RAINY,7,1017.207325,22,5,Manual Irrigation,45.42725541,On
MAIZE,HUMID,SEMI HUMID,46.35223838,WINDY,7.42,1023.288376,4,35,Manual Irrigation,44.45010103,On
COTTON,WET,DESERT,40.41581808,NORMAL,8.15,1024.965433,15,2,Manual Irrigation,37.01110147,On
SUGARCANE,WET,DESERT,27.38000085,NORMAL,7.2,1008.430944,26,26,Manual Irrigation,46.24726713,On
RICE,HUMID,SEMI ARID,22.28511902,NORMAL,12.5,1005.710646,43,76,Surface Irrigation,13.12228986,On
MAIZE,HUMID,SEMI ARID,41.32026578,WINDY,8.14,1012.287856,47,49,Manual Irrigation,46.2864301,On
RICE,HUMID,SEMI HUMID,27.6125503,SUNNY,12,1017.337746,11,61,Manual Irrigation,25.7339012,On
MAIZE,HUMID,DESERT,40.75452166,WINDY,8.68,1002.827493,5,61,Manual Irrigation,47.03710031,On
RICE,WET,DESERT,19.51361469,SUNNY,11.5,1006.784535,11,41,Manual Irrigation,14.29240328,On
WHEAT,WET,SEMI HUMID,35.14285651,WINDY,7.06,1021.15298,36,17,Manual Irrigation,39.46275789,On
SUGARCANE,DRY,HUMID,36.41153653,WINDY,9.85,1018.400434,33,17,Manual Irrigation,12.50085619,On
MAIZE,HUMID,SEMI HUMID,40.98940901,SUNNY,7.92,1012.475904,30,41,Manual Irrigation,39.00936093,On
SUGARCANE,WET,SEMI ARID,29.69414291,NORMAL,6.25,1003.196243,20,26,Manual Irrigation,35.65718876,On
BEAN,HUMID,DESERT,39.31260887,NORMAL,7.4,1002.595985,37,45,Manual Irrigation,36.86434645,On
TOMATO,DRY,SEMI HUMID,41.50678239,SUNNY,9.36,1012.707792,19,43,Drip Irrigation,29.38722128,On
BEAN,DRY,SEMI ARID,19.1154576,SUNNY,9.48,1006.595152,34,35,Manual Irrigation,11.99487613,On
WHEAT,DRY,SEMI HUMID,19.4684657,WINDY,9.4,1022.814605,42,9,Manual Irrigation,22.02107915,On
COTTON,HUMID,HUMID,44.23265602,WINDY,6.2,1010.236198,27,1,Manual Irrigation,42.52174035,On
SOYABEAN,DRY,SEMI HUMID,43.7771038,SUNNY,10.05,1013.182772,3,71,Sprinkler Irrigation,15.77862096,On
COTTON,DRY,HUMID,47.47068436,WINDY,9.65,1009.19618,47,30,Manual Irrigation,15.86755122,On
SUGARCANE,HUMID,SEMI ARID,35.47480245,WINDY,10.2,1021.117729,32,75,Manual Irrigation,8.265438372,On
MAIZE,DRY,HUMID,41.75923137,NORMAL,6.96,1001.231841,3,33,Manual Irrigation,48.60464642,On
RICE,WET,SEMI ARID,47.74705149,WINDY,12.5,1000.371403,3,39,Surface Irrigation,18.92522392,On
POTATO,DRY,DESERT,36.75230814,NORMAL,10.7,1018.70597,27,57,Subsurface Irrigation,22.68497972,On
WHEAT,DRY,DESERT,44.22272894,RAINY,5.6,1000.85439,28,27,Manual Irrigation,33.55060823,On
RICE,WET,SEMI ARID,33.43633747,SUNNY,12,1015.794371,8,58,Manual Irrigation,15.78609311,On
BEAN,HUMID,DESERT,39.31260887,NORMAL,7.4,1002.595985,37,45,Manual Irrigation,36.86434645,On
RICE,WET,SEMI HUMID,45.92891595,WINDY,10.5,1003.54611,41,36,Manual Irrigation,32.32651878,On
WHEAT,DRY,DESERT,28.56984622,SUNNY,13,1016.787795,22,71,Surface Irrigation,10.98385522,On
RICE,WET,SEMI HUMID,45.92891595,WINDY,10.5,1003.54611,41,36,Manual Irrigation,32.32651878,On
MAIZE,DRY,DESERT,20.02289947,SUNNY,8.62,1015.442365,28,51,Manual Irrigation,45.16220735,On
BEAN,DRY,SEMI ARID,28.36603593,SUNNY,10.1,1024.071762,34,93,Manual Irrigation,18.95939059,On
MAIZE,HUMID,DESERT,28.97025742,NORMAL,5.68,1003.963404,22,47,Manual Irrigation,40.77189233,On
WHEAT,DRY,HUMID,41.66909405,NORMAL,9.7,1004.104624,29,16,Manual Irrigation,24.94906329,On
SUGARCANE,WET,SEMI HUMID,21.7379832,NORMAL,5.06,1012.33773,42,24,Manual Irrigation,45.05123276,On
RICE,WET,DESERT,23.11312076,NORMAL,11,1024.326134,42,80,Manual Irrigation,16.62421108,On
MELON,DRY,SEMI HUMID,40.81529934,SUNNY,9.36,1023.773534,10,44,Drip Irrigation,15.09875002,On
OTHER,HUMID,SEMI ARID,20.07822055,SUNNY,9.6,1019.598132,16,24,Manual Irrigation,10.60877103,On
CABBAGE,HUMID,SEMI ARID,39.78398091,WINDY,6.5,1009.929672,32,28,Manual Irrigation,33.25058859,On
BEAN,HUMID,SEMI HUMID,49.72415626,SUNNY,8.2,1014.161092,42,32,Manual Irrigation,33.95500955,On
SUGARCANE,DRY,HUMID,18.38167703,SUNNY,8.4,1008.711949,39,7,Manual Irrigation,44.64132619,On
MAIZE,DRY,SEMI ARID,40.89205706,NORMAL,8.58,1012.37457,33,62,Manual Irrigation,49.04479199,On
POTATO,DRY,SEMI ARID,39.87328821,NORMAL,9.8,1001.967464,24,25,Manual Irrigation,17.17385007,On
OTHER,DRY,SEMI ARID,40.96923637,WINDY,11.8,1005.531915,10,36,Manual Irrigation,13.51450795,On
WHEAT,HUMID,HUMID,35.4246336,SUNNY,7.85,1020.449619,6,19,Manual Irrigation,33.48023573,On
MAIZE,DRY,HUMID,40.55785379,WINDY,7.96,1013.710023,6,40,Manual Irrigation,44.30070097,On
MAIZE,HUMID,HUMID,22.44646103,SUNNY,5.02,1012.743079,20,43,Manual Irrigation,44.85169767,On
COTTON,WET,SEMI HUMID,20.59423541,WINDY,5.4,1006.610107,3,21,Manual Irrigation,43.81391269,On
RICE,HUMID,HUMID,23.44071166,WINDY,9,1010.152053,50,13,Manual Irrigation,48.5850472,On
RICE,WET,DESERT,23.39304711,WINDY,12,1006.706901,15,85,Manual Irrigation,34.38454986,On
RICE,HUMID,HUMID,45.72824699,SUNNY,11.5,1006.140789,36,35,Manual Irrigation,14.77657241,On
SOYABEAN,DRY,DESERT,36.00188595,WINDY,9.8,1009.906932,14,39,Sprinkler Irrigation,8.70027298,On
BANANA,WET,DESERT,47.12492581,WINDY,9.15,1001.339414,45,89,Drip Irrigation,37.20531121,On
SUGARCANE,HUMID,HUMID,11.40752115,SUNNY,5.84,1002.672997,48,3,Manual Irrigation,49.24666174,On
COTTON,HUMID,HUMID,25.47009224,WINDY,5.65,1014.534164,9,8,Manual Irrigation,49.66365638,On
COTTON,WET,HUMID,47.87966342,SUNNY,6.65,1004.279619,28,16,Manual Irrigation,46.51799572,On
MUSTARD,DRY,DESERT,47.40297787,WINDY,10.12,1012.928759,21,75,Manual Irrigation,17.8376876,On
WHEAT,DRY,DESERT,37.31752453,WINDY,13.4,1008.325191,12,82,Surface Irrigation,20.73550721,On
MAIZE,DRY,SEMI HUMID,49.5327632,NORMAL,7.86,1011.56142,37,37,Manual Irrigation,38.11765045,On
CITRUS,DRY,DESERT,46.11026507,WINDY,9.6,1013.890429,20,20,Sprinkler Irrigation,15.90463492,On
RICE,WET,DESERT,23.39304711,WINDY,12,1006.706901,15,85,Manual Irrigation,34.38454986,On
CABBAGE,DRY,DESERT,38.89143491,NORMAL,7,1002.981792,3,38,Manual Irrigation,33.96341797,On
MAIZE,HUMID,DESERT,20.60359427,WINDY,6.68,1003.3151,13,45,Manual Irrigation,43.30994158,On
SUGARCANE,HUMID,DESERT,47.34473412,NORMAL,11.1,1009.887227,28,78,Manual Irrigation,4.651295252,On
MUSTARD,DRY,SEMI ARID,40.77785787,WINDY,9.58,1015.303966,18,34,Manual Irrigation,26.62085442,On
RICE,DRY,HUMID,24.80322157,NORMAL,12,1000.964789,44,78,Manual Irrigation,21.92918219,On
MAIZE,DRY,HUMID,32.30147059,SUNNY,7.46,1011.696487,9,66,Manual Irrigation,36.87672434,On
RICE,HUMID,HUMID,34.23808581,WINDY,10,1020.152419,50,17,Manual Irrigation,30.12650615,On
COTTON,HUMID,HUMID,25.47009224,WINDY,5.65,1014.534164,9,8,Manual Irrigation,49.66365638,On
COTTON,WET,SEMI HUMID,49.91671344,NORMAL,6.52,1010.041328,42,16,Manual Irrigation,39.96244876,On
RICE,DRY,HUMID,36.58741041,WINDY,14,1000.774265,3,53,Surface Irrigation,20.1300863,On
OTHER,DRY,SEMI ARID,40.96923637,WINDY,11.8,1005.531915,10,36,Manual Irrigation,13.51450795,On
POTATO,HUMID,DESERT,43.9116344,WINDY,10.5,1016.3066,9,65,Subsurface Irrigation,17.69337764,On
RICE,WET,HUMID,49.2364338,WINDY,8,1004.776297,7,18,Manual Irrigation,45.3680322,On
POTATO,DRY,SEMI ARID,19.30707967,SUNNY,9.3,1000.019738,48,39,Manual Irrigation,32.4366905,On
RICE,DRY,HUMID,27.45161596,WINDY,13,1007.873331,25,50,Surface Irrigation,12.23350427,On
WHEAT,HUMID,SEMI ARID,49.80594595,WINDY,11.1,1012.987546,20,59,Manual Irrigation,34.01872136,On
POTATO,HUMID,SEMI ARID,36.21392721,SUNNY,9.2,1002.882527,8,19,Manual Irrigation,31.72151191,On
BANANA,DRY,DESERT,34.23917259,SUNNY,12.25,1011.075999,45,101,Sprinkler Irrigation,10.24224335,On
POTATO,HUMID,SEMI ARID,36.21392721,SUNNY,9.2,1002.882527,8,19,Manual Irrigation,31.72151191,On
MAIZE,DRY,SEMI HUMID,45.5731136,SUNNY,9.36,1023.524145,24,51,Manual Irrigation,6.821523787,On
RICE,WET,DESERT,38.78261594,NORMAL,12,1017.626582,11,40,Manual Irrigation,32.70352965,On
BEAN,DRY,SEMI HUMID,41.30755162,SUNNY,10.05,1007.831269,18,96,Manual Irrigation,21.46636853,On
COTTON,DRY,SEMI ARID,13.61624175,SUNNY,9.4,1003.650423,8,9,Manual Irrigation,32.44412035,On
BANANA,DRY,DESERT,20.66152714,NORMAL,9.85,1006.620408,11,61,Drip Irrigation,22.48794954,On
WHEAT,DRY,SEMI HUMID,32.95062008,SUNNY,11.9,1013.843206,30,59,Manual Irrigation,22.06481956,On
MAIZE,HUMID,SEMI HUMID,26.02514064,SUNNY,5.92,1023.980886,17,39,Manual Irrigation,39.12438254,On
MAIZE,DRY,SEMI ARID,18.87394899,NORMAL,5.58,1008.4437,34,64,Manual Irrigation,46.600853,On
BEAN,DRY,DESERT,25.46139095,SUNNY,9.4,1000.23104,18,29,Manual Irrigation,19.33986848,On
WHEAT,DRY,DESERT,10.55456431,WINDY,11.54,1008.755915,30,82,Manual Irrigation,34.46235799,On
POTATO,WET,SEMI HUMID,27.56141763,SUNNY,5.9,1001.351191,41,9,Manual Irrigation,34.18131469,On
BANANA,DRY,DESERT,27.9926957,WINDY,10.75,1017.998988,37,113,Sprinkler Irrigation,19.43158287,On
TOMATO,DRY,SEMI ARID,46.54466993,WINDY,9.58,1018.615092,45,51,Drip Irrigation,16.98745516,On
SUGARCANE,DRY,SEMI HUMID,37.25083642,WINDY,11.4,1015.593835,36,66,Manual Irrigation,13.08411217,On
COTTON,WET,HUMID,47.87966342,SUNNY,6.65,1004.279619,28,16,Manual Irrigation,46.51799572,On
COTTON,HUMID,SEMI HUMID,45.1897096,SUNNY,9,1013.002067,2,16,Manual Irrigation,43.01516213,On
RICE,HUMID,DESERT,30.68399784,RAINY,7,1017.207325,22,5,Manual Irrigation,45.42725541,On
RICE,HUMID,SEMI HUMID,12.45848536,WINDY,10.5,1009.093138,5,45,Manual Irrigation,24.93681415,On
RICE,DRY,HUMID,33.96588005,SUNNY,14.5,1014.957652,12,65,Surface Irrigation,3.081232877,On
RICE,DRY,SEMI HUMID,15.96072849,NORMAL,13.5,1011.883977,45,55,Surface Irrigation,36.01582732,On
RICE,HUMID,SEMI ARID,17.71798635,NORMAL,11.5,1011.331544,21,62,Manual Irrigation,17.68790818,On
RICE,HUMID,SEMI HUMID,48.98663953,NORMAL,12.5,1019.306007,22,58,Surface Irrigation,26.06348298,On
COTTON,HUMID,DESERT,34.23087589,SUNNY,10.2,1004.55838,20,69,Manual Irrigation,19.0529781,On
SUGARCANE,WET,SEMI HUMID,21.7379832,NORMAL,5.06,1012.33773,42,24,Manual Irrigation,45.05123276,On
BEAN,DRY,SEMI ARID,36.83918399,WINDY,10.8,1020.709454,42,97,Manual Irrigation,26.34902699,On
SUGARCANE,DRY,DESERT,27.37923606,WINDY,12.5,1007.967431,40,41,Surface Irrigation,20.58703077,On
RICE,DRY,SEMI ARID,26.04069879,RAINY,8.5,1020.545036,5,20,Manual Irrigation,39.97525938,On
WHEAT,DRY,SEMI HUMID,32.95062008,SUNNY,11.9,1013.843206,30,59,Manual Irrigation,22.06481956,On
MAIZE,HUMID,SEMI HUMID,46.35223838,WINDY,7.42,1023.288376,4,35,Manual Irrigation,44.45010103,On
POTATO,WET,DESERT,49.96701514,WINDY,9.15,1005.783718,15,31,Manual Irrigation,18.79115617,On
SUGARCANE,DRY,SEMI ARID,27.59592635,NORMAL,10.7,1012.175401,3,59,Manual Irrigation,32.15354419,On
MAIZE,DRY,SEMI ARID,48.5185605,WINDY,9.58,1017.405536,14,53,Manual Irrigation,11.44255781,On
BEAN,HUMID,SEMI ARID,40.28054457,WINDY,8.9,1004.253816,9,34,Manual Irrigation,36.48206531,On
BEAN,HUMID,DESERT,39.31260887,NORMAL,7.4,1002.595985,37,45,Manual Irrigation,36.86434645,On
SUGARCANE,DRY,SEMI HUMID,40.269727,NORMAL,11.35,1004.657919,18,85,Manual Irrigation,33.6946297,On
RICE,DRY,HUMID,49.52978572,NORMAL,14,1000.819997,30,63,Surface Irrigation,3.833460643,On
WHEAT,HUMID,DESERT,42.10376706,NORMAL,11.1,1023.231524,8,89,Manual Irrigation,33.70678616,On
BEAN,HUMID,SEMI ARID,40.28054457,WINDY,8.9,1004.253816,9,34,Manual Irrigation,36.48206531,On
BANANA,HUMID,DESERT,44.994576,SUNNY,11,1014.143683,49,117,Sprinkler Irrigation,7.601771581,On
MAIZE,DRY,DESERT,43.96439862,NORMAL,9.12,1005.371365,47,44,Manual Irrigation,17.72274393,On
RICE,WET,DESERT,23.11312076,NORMAL,11,1024.326134,42,80,Manual Irrigation,16.62421108,On
SUGARCANE,DRY,DESERT,25.32663162,SUNNY,13,1008.079852,1,62,Surface Irrigation,19.36340532,On
BEAN,HUMID,DESERT,39.31260887,NORMAL,7.4,1002.595985,37,45,Manual Irrigation,36.86434645,On
COTTON,DRY,SEMI ARID,33.82345268,WINDY,10.8,1013.529701,25,48,Manual Irrigation,22.09157627,On
COTTON,HUMID,SEMI HUMID,45.1897096,SUNNY,9,1013.002067,2,16,Manual Irrigation,43.01516213,On
MAIZE,HUMID,DESERT,44.84016363,SUNNY,9.18,1015.458658,16,40,Manual Irrigation,21.45227936,On
WHEAT,HUMID,SEMI ARID,29.20220212,WINDY,9.1,1014.120479,32,28,Manual Irrigation,20.37893719,On
MAIZE,WET,SEMI ARID,40.72636264,NORMAL,6.06,1021.466801,47,38,Manual Irrigation,36.27969305,On
MAIZE,DRY,SEMI HUMID,45.5731136,SUNNY,9.36,1023.524145,24,51,Manual Irrigation,6.821523787,On
